-18,0
11,1
-11,0
2,1
-2,0
16,1
-16,0
8,1
-8,0
-3,1
3,0
0,1
0,0
4,1
-4,0
1,1
-1,0
-3,1
3,0
-1,1
1,0
-5,1
5,0
1,1
-1,0
7,1
-7,0
10,1
-10,0
-4,1
4,0
-8,1
8,0
11,1
-11,0
-12,1
12,0
-3,1
3,0
2,1
-2,0
-6,1
6,0
11,1
-11,0
0,1
0,0
2,1
-2,0
5,1
-5,0
-10,1
10,0
0,1
0,0
1,1
-1,0
-8,1
8,0
0,1
0,0
2,1
-2,0
-4,1
4,0
-7,1
7,0
-2,1
2,0
-1,1
1,0
2,1
-2,0
4,1
-4,0
1,1
-1,0
15,1
-15,0
-2,1
2,0
2,1
-2,0
7,1
-7,0
-3,1
3,0
-6,1
6,0
0,1
0,0
-3,1
3,0
2,1
-2,0
0,1
0,0
14,1
-14,0
27,1
-27,0
0,1
0,0
-3,1
3,0
5,1
-5,0
2,1
-2,0
-4,1
4,0
24,1
-24,0
6,1
-6,0
2,1
-2,0
6,1
-6,0
0,1
0,0
0,1
0,0
13,1
-13,0
3,1
-3,0
-1,1
1,0
9,1
-9,0
-12,1
12,0
-3,1
3,0
3,1
-3,0
-8,1
8,0
1,1
-1,0
-1,1
1,0
4,1
-4,0
0,1
0,0
-3,1
3,0
11,1
-11,0
1,1
-1,0
2,1
-2,0
2,1
-2,0
-1,1
1,0
12,1
-12,0
7,1
-7,0
39,1
-39,0
20,1
-20,0
4,1
-4,0
38,1
-38,0
11,1
-11,0
12,1
-12,0
10,1
-10,0
0,1
0,0
-1,1
1,0
2,1
-2,0
4,1
-4,0
-3,1
3,0
-14,1
14,0
6,1
-6,0
-2,1
2,0
2,1
-2,0
1,1
-1,0
4,1
-4,0
40,1
-40,0
-18,1
18,0
1,1
-1,0
12,1
-12,0
13,1
-13,0
5,1
-5,0
9,1
-9,0
6,1
-6,0
-5,1
5,0
1,1
-1,0
35,1
-35,0
-6,1
6,0
8,1
-8,0
-4,1
4,0
0,1
0,0
-13,1
13,0
13,1
-13,0
-4,1
4,0
-5,1
5,0
-4,1
4,0
4,1
-4,0
-2,1
2,0
-3,1
3,0
-1,1
1,0
9,1
-9,0
6,1
-6,0
13,1
-13,0
-10,1
10,0
12,1
-12,0
1,1
-1,0
27,1
-27,0
-12,1
12,0
-7,1
7,0
17,1
-17,0
4,1
-4,0
2,1
-2,0
-3,1
3,0
17,1
-17,0
-5,1
5,0
14,1
-14,0
13,1
-13,0
28,1
-28,0
-16,1
16,0
16,1
-16,0
-19,1
19,0
-18,1
18,0
4,1
-4,0
15,1
-15,0
8,1
-8,0
16,1
-16,0
-5,1
5,0
3,1
-3,0
13,1
-13,0
6,1
-6,0
3,1
-3,0
11,1
-11,0
10,1
-10,0
3,1
-3,0
20,1
-20,0
-6,1
6,0
18,1
-18,0
7,1
-7,0
-6,1
6,0
-13,1
13,0
14,1
-14,0
3,1
-3,0
0,1
0,0
14,1
-14,0
-8,1
8,0
-3,1
3,0
3,1
-3,0
12,1
-12,0
4,1
-4,0
0,1
0,0
-4,1
4,0
10,1
-10,0
-5,1
5,0
7,1
-7,0
-6,1
6,0
-11,1
11,0
-2,1
2,0
14,1
-14,0
5,1
-5,0
-12,1
12,0
-1,1
1,0
7,1
-7,0
-5,1
5,0
27,1
-27,0
-26,1
26,0
-15,1
15,0
6,1
-6,0
3,1
-3,0
9,1
-9,0
1,1
-1,0
7,1
-7,0
12,1
-12,0
14,1
-14,0
4,1
-4,0
6,1
-6,0
0,1
0,0
10,1
-10,0
-10,1
10,0
11,1
-11,0
11,1
-11,0
0,1
0,0
0,1
0,0
3,1
-3,0
-2,1
2,0
-8,1
8,0
0,1
0,0
3,1
-3,0
14,1
-14,0
9,1
-9,0
0,1
0,0
4,1
-4,0
0,1
0,0
9,1
-9,0
13,1
-13,0
-7,1
7,0
-2,1
2,0
25,1
-25,0
4,1
-4,0
6,1
-6,0
-1,1
1,0
9,1
-9,0
-2,1
2,0
-14,1
14,0
-5,1
5,0
6,1
-6,0
-4,1
4,0
2,1
-2,0
2,1
-2,0
-1,1
1,0
-14,1
14,0
0,1
0,0
13,1
-13,0
-5,1
5,0
9,1
-9,0
20,1
-20,0
-2,1
2,0
-7,1
7,0
0,1
0,0
6,1
-6,0
10,1
-10,0
9,1
-9,0
1,1
-1,0
13,1
-13,0
13,1
-13,0
-3,1
3,0
21,1
-21,0
30,1
-30,0
12,1
-12,0
1,1
-1,0
12,1
-12,0
7,1
-7,0
10,1
-10,0
12,1
-12,0
1,1
-1,0
-3,1
3,0
0,1
0,0
3,1
-3,0
-7,1
7,0
-2,1
2,0
-2,1
2,0
6,1
-6,0
14,1
-14,0
0,1
0,0
-4,1
4,0
0,1
0,0
16,1
-16,0
5,1
-5,0
4,1
-4,0
-4,1
4,0
1,1
-1,0
5,1
-5,0
-1,1
1,0
-3,1
3,0
0,1
0,0
18,1
-18,0
0,1
0,0
-18,1
18,0
7,1
-7,0
-4,1
4,0
4,1
-4,0
-10,1
10,0
12,1
-12,0
-1,1
1,0
-5,1
5,0
-1,1
1,0
3,1
-3,0
0,1
0,0
17,1
-17,0
-15,1
15,0
18,1
-18,0
-1,1
1,0
-3,1
3,0
-11,1
11,0
-3,1
3,0
28,1
-28,0
15,1
-15,0
-1,1
1,0
-7,1
7,0
25,1
-25,0
-2,1
2,0
-4,1
4,0
11,1
-11,0
0,1
0,0
-26,1
26,0
28,1
-28,0
8,1
-8,0
6,1
-6,0
-24,1
24,0
17,1
-17,0
-5,1
5,0
9,1
-9,0
7,1
-7,0
12,1
-12,0
-2,1
2,0
3,1
-3,0
-1,1
1,0
0,1
0,0
-13,1
13,0
14,1
-14,0
-1,1
1,0
4,1
-4,0
17,1
-17,0
11,1
-11,0
-11,1
11,0
35,1
-35,0
-7,1
7,0
-2,1
2,0
-3,1
3,0
-8,1
8,0
21,1
-21,0
2,1
-2,0
-3,1
3,0
-1,1
1,0
13,1
-13,0
31,1
-31,0
-7,1
7,0
1,1
-1,0
38,1
-38,0
-9,1
9,0
2,1
-2,0
8,1
-8,0
14,1
-14,0
5,1
-5,0
-7,1
7,0
6,1
-6,0
0,1
0,0
15,1
-15,0
11,1
-11,0
2,1
-2,0
1,1
-1,0
11,1
-11,0
-19,1
19,0
31,1
-31,0
6,1
-6,0
0,1
0,0
4,1
-4,0
2,1
-2,0
8,1
-8,0
-3,1
3,0
-5,1
5,0
39,1
-39,0
-7,1
7,0
20,1
-20,0
-3,1
3,0
-3,1
3,0
-1,1
1,0
8,1
-8,0
6,1
-6,0
-11,1
11,0
-3,1
3,0
0,1
0,0
-3,1
3,0
31,1
-31,0
-9,1
9,0
0,1
0,0
0,1
0,0
10,1
-10,0
-10,1
10,0
3,1
-3,0
1,1
-1,0
-19,1
19,0
-2,1
2,0
1,1
-1,0
-5,1
5,0
0,1
0,0
2,1
-2,0
-8,1
8,0
3,1
-3,0
3,1
-3,0
0,1
0,0
-2,1
2,0
-3,1
3,0
-2,1
2,0
-2,1
2,0
11,1
-11,0
-1,1
1,0
3,1
-3,0
-4,1
4,0
-4,1
4,0
8,1
-8,0
-3,1
3,0
3,1
-3,0
