Mark Bocek,Mike de la Torre,Decision,Split,Yves Lavigne,3,5:00,/fighter/Mark-Bocek-9781,/fighter/Mike-de-la-Torre-17915,0014-06-11T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter Nations Finale,"Pepsi Coliseum, Quebec City, Quebec, Canada",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-Nations-Finale-35503
Nordine Taleb,Vik Grujic,Decision,Unanimous,Dan Miragliotta,3,5:00,/fighter/Nordine-Taleb-26261,/fighter/Vik-Grujic-69858,0014-06-11T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter Nations Finale,"Pepsi Coliseum, Quebec City, Quebec, Canada",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-Nations-Finale-35503
Richard Walsh,Chris Indich,Decision,Unanimous,Philippe Chartier,3,5:00,/fighter/Richard-Walsh-55587,/fighter/Chris-Indich-42419,0014-06-11T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter Nations Finale,"Pepsi Coliseum, Quebec City, Quebec, Canada",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-Nations-Finale-35503
Mitch Gagnon,Tim Gorman,Decision,Unanimous,Dan Miragliotta,3,5:00,/fighter/Mitch-Gagnon-37404,/fighter/Tim-Gorman-17717,0014-06-11T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter Nations Finale,"Pepsi Coliseum, Quebec City, Quebec, Canada",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-Nations-Finale-35503
Roy Nelson,Antonio Rodrigo Nogueira,KO,Punch,Leon Roberts,1,3:37,/fighter/Roy-Nelson-10249,/fighter/Antonio-Rodrigo-Nogueira-1440,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Clay Guida,Tatsuya Kawajiri,Decision,Unanimous,Marc Goddard,3,5:00,/fighter/Clay-Guida-8184,/fighter/Tatsuya-Kawajiri-1326,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Ryan LaFlare,John Howard,Decision,Unanimous,Leon Roberts,3,5:00,/fighter/Ryan-LaFlare-34409,/fighter/John-Howard-11798,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Ramsey Nijem,Beneil Dariush,TKO,Punches,Neil Hall,1,4:20,/fighter/Ramsey-Nijem-36963,/fighter/Beneil-Dariush-56583,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Jared Rosholt,Daniel Omielanczuk,Decision,Unanimous,Marc Goddard,3,5:00,/fighter/Jared-Rosholt-76763,/fighter/Daniel-Omielanczuk-54303,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Thales Leites,Trevor Smith,TKO,Punches,Neil Hall,1,0:45,/fighter/Thales-Leites-8593,/fighter/Trevor-Smith-51113,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Jim Alers,Alan Omer,Decision,Split,Marc Goddard,3,5:00,/fighter/Jim-Alers-36581,/fighter/Alan-Omer-23437,0014-04-22T00:00:00.000-05:17:32,UFC,UFC Fight Night 39,Nogueira vs. Nelson,"DU Arena, Abu Dhabi, United Arab Emirates",http://www.sherdog.com/events/UFC-Fight-Night-39-Nogueira-vs-Nelson-35669
Dave Vitkay,Keith Berry,Decision,Unanimous,John McCarthy,3,5:00,/fighter/Dave-Vitkay-6166,/fighter/Keith-Berry-14639,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Poppies Martinez,Josh Smith,Submission,Guillotine Choke,Jason Herzog,1,3:50,/fighter/Poppies-Martinez-7160,/fighter/Josh-Smith-8358,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Brandon Bender,Mario Navarro,Submission,Rear-Naked Choke,Mike Beltran,2,4:15,/fighter/Brandon-Bender-17391,/fighter/Mario-Navarro-41086,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Blagoy Ivanov,Lavar Johnson,Submission,Keylock,John McCarthy,1,4:08,/fighter/Blagoy-Ivanov-50154,/fighter/Lavar-Johnson-9511,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Joey Beltran,Vladimir Matyushenko,Submission,North-South Choke,Jason Herzog,3,3:06,/fighter/Joey-Beltran-21219,/fighter/Vladimir-Matyushenko-435,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Adam McDonough,Nathan Coy,KO,Punch,Mike Beltran,2,0:30,/fighter/Adam-McDonough-27047,/fighter/Nathan-Coy-25412,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Alexander Volkov,Siala-Mou Siliga,KO,Head Kick,John McCarthy,1,2:44,/fighter/Alexander-Volkov-40951,/fighter/SialaMou-Siliga-9068,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Brandon Halsey,Joe Pacheco,Decision,Unanimous,Mike Beltran,3,5:00,/fighter/Brandon-Halsey-91819,/fighter/Joe-Pacheco-83492,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Karo Parisyan,Ron Keslar,TKO,Punches,Jason Herzog,2,4:05,/fighter/Karo-Parisyan-5153,/fighter/Ron-Keslar-8927,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Robert Emerson,Joe Taimanglo,Decision,Unanimous,John McCarthy,3,5:00,/fighter/Robert-Emerson-5286,/fighter/Joe-Taimanglo-11128,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Ricky Rainey,Andy Murad,TKO,Punches,Jason Herzog,1,1:11,/fighter/Ricky-Rainey-68769,/fighter/Andy-Murad-8197,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Philipe Lins,Travis Clark,Submission,Rear-Naked Choke,Mike Beltran,1,0:40,/fighter/Philipe-Lins-61438,/fighter/Travis-Clark-36803,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Rodney Wallace,Carlos Eduardo,Decision,Unanimous,John McCarthy,3,5:00,/fighter/Rodney-Wallace-33343,/fighter/Carlos-Eduardo-11926,0014-04-22T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 116,"Pechanga Resort and Casino, Temecula, California, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-116-35263
Vitaly Minakov,Cheick Kongo,Decision,Unanimous,Herb Dean,5,5:00,/fighter/Vitaly-Minakov-63046,/fighter/Cheick-Kongo-2193,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Kelly Anundson,Volkan Oezdemir,Submission,Neck Crank,Herb Dean,2,3:19,/fighter/Kelly-Anundson-70064,/fighter/Volkan-Oezdemir-58503,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Mikkel Parlo,Johnny Cisneros,Decision,Unanimous,Jason Herzog,3,5:00,/fighter/Mikkel-Parlo-53847,/fighter/Johnny-Cisneros-60556,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Rudy Morales,Jimmy Jones,Decision,Split,Kim Winslow,3,5:00,/fighter/Rudy-Morales-72409,/fighter/Jimmy-Jones-51226,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Rick Reeves,James Terry,Decision,Split,Mark Smith,3,5:00,/fighter/Rick-Reeves-16557,/fighter/James-Terry-17906,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Freddie Aquitania,Josh Appelt,Decision,Unanimous,Kim Winslow,3,5:00,/fighter/Freddie-Aquitania-66936,/fighter/Josh-Appelt-47983,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Sinjen Smith,Jason Powell,Submission,Armbar,Mark Smith,1,1:52,/fighter/Sinjen-Smith-99015,/fighter/Jason-Powell-141389,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Benito Lopez,Oscar Ramirez,Decision,Unanimous,Kim Winslow,3,5:00,/fighter/Benito-Lopez-122711,/fighter/Oscar-Ramirez-86787,0014-02-11T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 115,"Reno Events Center, Reno, Nevada, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-115-35203
Rousimar Palhares,Steve Carl,Submission,Inverted Heel Hook,Yves Lavigne,1,1:09,/fighter/Rousimar-Palhares-16286,/fighter/Steve-Carl-15123,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Marlon Moraes,Josh Rettinghouse,Decision,Unanimous,Jason Herzog,5,5:00,/fighter/Marlon-Moraes-30936,/fighter/Josh-Rettinghouse-82431,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Yushin Okami,Svetlozar Savov,Submission,Arm-Triangle Choke,Yves Lavigne,2,4:46,/fighter/Yushin-Okami-5569,/fighter/Svetlozar-Savov-53427,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Joshua Burkman,Tyler Stinson,KO,Punch,Jason Herzog,1,2:15,/fighter/Joshua-Burkman-10003,/fighter/Tyler-Stinson-17728,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Jonathan Nunez,Ozzy Dugulubgov,Decision,Split,Steve Mazzagatti,3,5:00,/fighter/Jonathan-Nunez-61050,/fighter/Ozzy-Dugulubgov-80803,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Mike Corey,Shane Kruchten,Submission,Rear-Naked Choke,Chris Tognoni,2,2:59,/fighter/Mike-Corey-12567,/fighter/Shane-Kruchten-22808,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Bryson Hansen,Sean Cantor,TKO,Punches,Jason Herzog,1,0:46,/fighter/Bryson-Hansen-27031,/fighter/Sean-Cantor-77832,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Chris Gruetzemacher,John Gunderson,Decision,Unanimous,Steve Mazzagatti,3,5:00,/fighter/Chris-Gruetzemacher-36924,/fighter/John-Gunderson-7018,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Brenson Hansen,Boostayre Nefarios,Decision,Unanimous,Chris Tognoni,3,5:00,/fighter/Brenson-Hansen-55742,/fighter/Boostayre-Nefarios-79078,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Danny Davis Jr.,Phil Dace,Decision,Unanimous,Steve Mazzagatti,3,5:00,/fighter/Danny-Davis-Jr-43956,/fighter/Phil-Dace-34372,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Jimmy Spicuzza,Gil Guardado,Submission,Rear-Naked Choke,Chris Tognoni,1,3:14,/fighter/Jimmy-Spicuzza-47423,/fighter/Gil-Guardado-51218,0014-10-19T00:00:00.000-05:17:32,WSOF,WSOF 9,Carl vs. Palhares,"Hard Rock Hotel and Casino, Las Vegas, Nevada, United States",http://www.sherdog.com/events/WSOF-9-Carl-vs-Palhares-34703
Rad Martinez,Edson Berto,Decision,,Bobby Wombacher,3,5:00,/fighter/Rad-Martinez-35628,/fighter/Edson-Berto-9770,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Alexander Shlemenko,Brennan Ward,Submission,Guillotine Choke,John McCarthy,2,1:22,/fighter/Alexander-Shlemenko-14461,/fighter/Brennan-Ward-41566,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Daniel Weichel,Matt Bessette,Decision,Unanimous,Jason Herzog,3,5:00,/fighter/Daniel-Weichel-4541,/fighter/Matt-Bessette-34374,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Desmond Green,Will Martinez,Decision,Unanimous,Jason Herzog,3,5:00,/fighter/Desmond-Green-89993,/fighter/Will-Martinez-45233,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Brett Cooper,Kendall Grove,KO,Punches,John McCarthy,2,3:33,/fighter/Brett-Cooper-14030,/fighter/Kendall-Grove-10126,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Justin Wilcox,Jason Fischer,Decision,Unanimous,Bobby Wombacher,3,5:00,/fighter/Justin-Wilcox-16879,/fighter/Jason-Fischer-85210,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Bubba Jenkins,Sean Powers,Decision,Unanimous,Bobby Wombacher,3,5:00,/fighter/Bubba-Jenkins-85196,/fighter/Sean-Powers-54628,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Linton Vassell,Trevor Carlson,Submission,Rear-Naked Choke,John McCarthy,2,1:54,/fighter/Linton-Vassell-37527,/fighter/Trevor-Carlson-68755,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Gavin Sterritt,Mike Estus,Submission,Guillotine Choke,Jason Herzog,1,3:29,/fighter/Gavin-Sterritt-31943,/fighter/Mike-Estus-54084,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Joe Rodriguez,Eric Wahlin,Submission,Arm-Triangle Choke,Bobby Wombacher,2,2:06,/fighter/Joe-Rodriguez-126355,/fighter/Eric-Wahlin-68752,0014-10-09T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 114,"Maverik Center, West Valley City, Utah, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-114-35137
Dan Henderson,Mauricio Rua,TKO,Punches,Herb Dean,3,1:31,/fighter/Dan-Henderson-195,/fighter/Mauricio-Rua-5707,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
C.B. Dollaway,Cezar Ferreira,KO,Punches,Mario Yamasaki,1,0:39,/fighter/CB-Dollaway-22350,/fighter/Cezar-Ferreira-22400,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Fabio Maldonado,Gian Villante,Decision,Unanimous,Herb Dean,3,5:00,/fighter/Fabio-Maldonado-16426,/fighter/Gian-Villante-42802,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Michel Prazeres,Mairbek Taisumov,Decision,Unanimous,Mario Yamasaki,3,5:00,/fighter/Michel-Prazeres-22218,/fighter/Mairbek-Taisumov-33161,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Rony Mariano Bezerra,Steven Siler,TKO,Punches,Wernei Cardoso,1,1:17,/fighter/Rony-Mariano-Bezerra-38190,/fighter/Steven-Siler-22537,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Thiago Santos,Ronny Markes,TKO,Kick to the Body and Punches,Mario Yamasaki,1,0:53,/fighter/Thiago-Santos-90021,/fighter/Ronny-Markes-21175,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Jussier da Silva,Scott Jorgensen,Submission,Rear-Naked Choke,Wernei Cardoso,1,3:07,/fighter/Jussier-da-Silva-36939,/fighter/Scott-Jorgensen-16852,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Kenny Robertson,Thiago de Oliveira Perpetuo,Submission,Rear-Naked Choke,Herb Dean,1,1:45,/fighter/Kenny-Robertson-31978,/fighter/Thiago-de-Oliveira-Perpetuo-53207,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Hans Stringer,Francimar Barroso,Decision,Split,Mario Yamasaki,3,5:00,/fighter/Hans-Stringer-14825,/fighter/Francimar-Barroso-14702,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
Godofredo Castro,Noad Lahat,KO,Flying Knee,Wernei Cardoso,1,2:39,/fighter/Godofredo-Castro-40623,/fighter/Noad-Lahat-35732,0014-08-20T00:00:00.000-05:17:32,UFC,UFC Fight Night 38,Shogun vs. Henderson 2,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",http://www.sherdog.com/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299
L.C. Davis,Taurean Bogguess,Submission,Guillotine Choke,N/A,1,4:59,/fighter/LC-Davis-15208,/fighter/Taurean-Bogguess-17133,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Emanuel Newton,Attila Vegh,Decision,Split,Rob Hinds,5,5:00,/fighter/Emanuel-Newton-8833,/fighter/Attila-Vegh-33506,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Patricky Freire,David Rickels,KO,Punches,Jason Herzog,2,0:54,/fighter/Patricky-Freire-38544,/fighter/David-Rickels-36198,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Marcin Held,Rodrigo Cavalheiro Correia,Submission,Toe Hold,Rob Hinds,1,1:56,/fighter/Marcin-Held-47065,/fighter/Rodrigo-Cavalheiro-Correia-77121,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Derek Campos,Tim Welch,Decision,Unanimous,Jason Herzog,3,5:00,/fighter/Derek-Campos-42543,/fighter/Tim-Welch-53371,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Derek Anderson,Brandon Girtz,KO,Knee,Rob Hinds,2,0:23,/fighter/Derek-Anderson-83421,/fighter/Brandon-Girtz-32637,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Israel Giron,Cody Carrillo,Decision,Unanimous,Rob Hinds,3,5:00,/fighter/Israel-Giron-22361,/fighter/Cody-Carrillo-79050,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Eric Wisely,Donnie Bell,Decision,Split,Rob Hinds,3,5:00,/fighter/Eric-Wisely-25320,/fighter/Donnie-Bell-79137,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Daniel Gallemore,Frederick Brown,TKO,Elbows and Punches,Chuck Wolfe,1,3:34,/fighter/Daniel-Gallemore-83132,/fighter/Frederick-Brown-68497,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Bobby Cooper,Marcio Navarro,Decision,Unanimous,Dave Clifton,3,5:00,/fighter/Bobby-Cooper-68351,/fighter/Marcio-Navarro-37278,0014-07-31T00:00:00.000-05:17:32,Bellator,Bellator MMA,Bellator 113,"Kansas Star Arena, Mulvane, Kansas, United States",http://www.sherdog.com/events/Bellator-MMA-Bellator-113-35153
Johny Hendricks,Robbie Lawler,Decision,Unanimous,Dan Miragliotta,5,5:00,/fighter/Johny-Hendricks-24539,/fighter/Robbie-Lawler-2245,0014-06-01T00:00:00.000-05:17:32,UFC,UFC 171,Hendricks vs. Lawler,"American Airlines Arena, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-171-Hendricks-vs-Lawler-33949
Tyron Woodley,Carlos Condit,TKO,Leg Kick,Jacob Montalvo,2,2:00,/fighter/Tyron-Woodley-42605,/fighter/Carlos-Condit-6765,0014-06-01T00:00:00.000-05:17:32,UFC,UFC 171,Hendricks vs. Lawler,"American Airlines Arena, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-171-Hendricks-vs-Lawler-33949
Myles Jury,Diego Sanchez,Decision,Unanimous,Kerry Hatley,3,5:00,/fighter/Myles-Jury-34236,/fighter/Diego-Sanchez-4824,0014-06-01T00:00:00.000-05:17:32,UFC,UFC 171,Hendricks vs. Lawler,"American Airlines Arena, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-171-Hendricks-vs-Lawler-33949
